date,amfi_code,scheme_name,nav
2013-05-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6135
2013-05-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6135
2013-05-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6336
2013-05-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6184
2013-05-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6166
2013-05-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6382
2013-05-31,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6046
2013-06-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6046
2013-06-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6046
2013-06-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5998
2013-06-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6364
2013-06-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6295
2013-06-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6568
2013-06-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6497
2013-06-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6497
2013-06-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6497
2013-06-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6326
2013-06-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5828
2013-06-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5693
2013-06-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5726
2013-06-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5823
2013-06-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5823
2013-06-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5823
2013-06-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6026
2013-06-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6199
2013-06-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6167
2013-06-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,30.9819
2013-06-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5604
2013-06-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5604
2013-06-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5604
2013-06-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5935
2013-06-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5983
2013-06-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5682
2013-06-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.551
2013-06-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6061
2013-06-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6061
2013-06-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6061
2013-07-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6354
2013-07-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6447
2013-07-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6149
2013-07-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7005
2013-07-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7308
2013-07-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7308
2013-07-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7308
2013-07-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6958
2013-07-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7138
2013-07-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7128
2013-07-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.757
2013-07-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8051
2013-07-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8051
2013-07-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8051
2013-07-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8193
2013-07-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5549
2013-07-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5346
2013-07-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6192
2013-07-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6159
2013-07-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6159
2013-07-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6159
2013-07-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5924
2013-07-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5579
2013-07-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.3712
2013-07-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5939
2013-07-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.591
2013-07-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.591
2013-07-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.591
2013-07-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5584
2013-07-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5287
2013-07-31,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.463
2013-08-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5515
2013-08-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5368
2013-08-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5368
2013-08-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5368
2013-08-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5483
2013-08-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5344
2013-08-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5634
2013-08-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6269
2013-08-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6269
2013-08-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6269
2013-08-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6269
2013-08-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6104
2013-08-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6179
2013-08-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5721
2013-08-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5721
2013-08-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4561
2013-08-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4561
2013-08-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4561
2013-08-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.2745
2013-08-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.2916
2013-08-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4778
2013-08-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.477
2013-08-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5853
2013-08-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5853
2013-08-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5853
2013-08-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5711
2013-08-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.403
2013-08-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.3056
2013-08-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.3412
2013-08-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4007
2013-08-31,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4007
2013-09-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4007
2013-09-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5122
2013-09-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.4503
2013-09-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.5182
2013-09-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6593
2013-09-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6505
2013-09-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6505
2013-09-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6505
2013-09-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.6505
2013-09-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.733
2013-09-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7662
2013-09-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.7783
2013-09-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8004
2013-09-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8004
2013-09-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8004
2013-09-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8692
2013-09-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8351
2013-09-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8899
2013-09-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.0075
2013-09-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.934
2013-09-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.934
2013-09-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.934
2013-09-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8585
2013-09-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8426
2013-09-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.8851
2013-09-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.916
2013-09-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.9532
2013-09-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.9532
2013-09-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.9532
2013-09-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.9301
2013-10-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.9686
2013-10-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,31.974
2013-10-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.0673
2013-10-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.0989
2013-10-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.0989
2013-10-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.0989
2013-10-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.1285
2013-10-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.2513
2013-10-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3213
2013-10-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.301
2013-10-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3317
2013-10-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3317
2013-10-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3317
2013-10-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3093
2013-10-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.2883
2013-10-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.2938
2013-10-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3189
2013-10-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4268
2013-10-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4268
2013-10-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4268
2013-10-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4775
2013-10-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4872
2013-10-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5233
2013-10-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5346
2013-10-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5173
2013-10-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5173
2013-10-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5173
2013-10-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5484
2013-10-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6515
2013-10-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6125
2013-10-31,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6518
2013-11-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6454
2013-11-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6454
2013-11-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6454
2013-11-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6618
2013-11-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7174
2013-11-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6265
2013-11-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5983
2013-11-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5316
2013-11-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5316
2013-11-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5316
2013-11-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4955
2013-11-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.3947
2013-11-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4322
2013-11-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4418
2013-11-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4474
2013-11-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4474
2013-11-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4474
2013-11-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.4751
2013-11-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5017
2013-11-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5391
2013-11-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.488
2013-11-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5096
2013-11-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5096
2013-11-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5096
2013-11-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5583
2013-11-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.5796
2013-11-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.6643
2013-11-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7085
2013-11-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7537
2013-11-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7537
2013-12-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7537
2013-12-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7932
2013-12-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7924
2013-12-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.7606
2013-12-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8103
2013-12-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8026
2013-12-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8026
2013-12-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8026
2013-12-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8598
2013-12-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8561
2013-12-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8339
2013-12-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8431
2013-12-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.807
2013-12-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.807
2013-12-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.807
2013-12-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.8574
2013-12-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.834
2013-12-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.9813
2013-12-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0031
2013-12-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0843
2013-12-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.09
2013-12-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.09
2013-12-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1548
2013-12-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1496
2013-12-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1496
2013-12-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1844
2013-12-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2216
2013-12-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2216
2013-12-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2216
2013-12-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2426
2013-12-31,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.267
2014-01-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2578
2014-01-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2215
2014-01-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2596
2014-01-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2596
2014-01-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2596
2014-01-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1183
2014-01-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1179
2014-01-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1048
2014-01-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1135
2014-01-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1133
2014-01-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1133
2014-01-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1133
2014-01-13,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1891
2014-01-14,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.185
2014-01-15,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2341
2014-01-16,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2535
2014-01-17,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1938
2014-01-18,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1938
2014-01-19,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1938
2014-01-20,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2606
2014-01-21,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2731
2014-01-22,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.271
2014-01-23,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2825
2014-01-24,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2323
2014-01-25,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2323
2014-01-26,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.2323
2014-01-27,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1357
2014-01-28,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0627
2014-01-29,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.059
2014-01-30,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.9481
2014-01-31,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0176
2014-02-01,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0176
2014-02-02,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0176
2014-02-03,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0118
2014-02-04,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,32.9965
2014-02-05,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0271
2014-02-06,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0351
2014-02-07,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0979
2014-02-08,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0979
2014-02-09,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0979
2014-02-10,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.1096
2014-02-11,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0822
2014-02-12,120841.0,quant Mid Cap Fund - Growth Option - Direct Plan,33.0892
