date,amfi_code,scheme_name,nav
2016-11-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3313.9608
2016-11-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3314.6059
2016-11-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3315.2236
2016-11-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3315.833
2016-11-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3315.833
2016-11-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3317.0768
2016-11-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3317.7077
2016-11-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3318.3199
2016-11-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3318.9476
2016-11-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3319.7674
2016-11-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3320.2845
2016-11-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3320.2845
2016-11-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3321.4727
2016-11-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3321.9533
2016-11-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3322.5491
2016-11-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3323.183
2016-12-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3323.7685
2016-12-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3324.091
2016-12-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3324.091
2016-12-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3325.3068
2016-12-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3325.9363
2016-12-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3326.5241
2016-12-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3326.6282
2016-12-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3327.206
2016-12-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3327.8721
2016-12-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3327.8721
2016-12-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3327.8721
2016-12-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3329.6099
2016-12-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3330.2177
2016-12-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3330.8499
2016-12-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3331.4481
2016-12-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3331.9311
2016-12-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3331.9311
2016-12-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3333.202
2016-12-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3333.7658
2016-12-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3334.3649
2016-12-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3334.9395
2016-12-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3335.4822
2016-12-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3335.9415
2016-12-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3335.9415
2016-12-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3337.3036
2016-12-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3337.8844
2016-12-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3338.4742
2016-12-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3339.1087
2016-12-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3339.7057
2016-12-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3340.3831
2016-12-31,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3340.3831
2017-01-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3341.6261
2017-01-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3342.2468
2017-01-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3342.8581
2017-01-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3343.4504
2017-01-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3344.0332
2017-01-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3344.6377
2017-01-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3344.6377
2017-01-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3345.8006
2017-01-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3346.3857
2017-01-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3346.9752
2017-01-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3347.5491
2017-01-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3348.1344
2017-01-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3348.7321
2017-01-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3348.7321
2017-01-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3349.9292
2017-01-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3350.5195
2017-01-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3351.1052
2017-01-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3351.7146
2017-01-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3352.3153
2017-01-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3352.9119
2017-01-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3352.9119
2017-01-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3354.1307
2017-01-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3354.7281
2017-01-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3355.331
2017-01-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3355.8844
2017-01-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3356.5187
2017-01-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3357.1171
2017-01-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3357.1171
2017-01-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3358.3187
2017-01-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3358.9266
2017-01-31,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3359.5364
2017-02-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3360.1553
2017-02-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3360.7552
2017-02-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3361.3876
2017-02-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3361.3876
2017-02-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3362.6327
2017-02-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3363.2356
2017-02-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3363.8316
2017-02-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3364.1948
2017-02-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3364.7957
2017-02-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3365.4149
2017-02-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3365.4149
2017-02-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3366.6653
2017-02-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3367.2951
2017-02-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3367.9234
2017-02-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3368.5395
2017-02-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3369.1393
2017-02-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3369.7884
2017-02-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3369.7884
2017-02-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3370.9916
2017-02-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3371.5929
2017-02-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3372.1964
2017-02-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3372.8098
2017-02-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3373.4434
2017-02-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3373.4434
2017-02-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3373.4434
2017-02-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3375.2892
2017-02-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3375.9059
2017-02-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3376.5187
2017-03-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3377.1059
2017-03-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3377.7013
2017-03-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3378.2907
2017-03-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3378.2907
2017-03-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3379.5549
2017-03-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3380.131
2017-03-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3380.7249
2017-03-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3381.3211
2017-03-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3381.8949
2017-03-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3382.4619
2017-03-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3382.4619
2017-03-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3382.4619
2017-03-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3384.2804
2017-03-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3384.8697
2017-03-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3385.499
2017-03-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3386.1096
2017-03-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3386.6985
2017-03-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3386.6985
2017-03-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3388.0524
2017-03-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3388.6912
2017-03-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3389.3605
2017-03-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3390.0157
2017-03-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3390.6252
2017-03-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3391.2272
2017-03-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3391.2272
2017-03-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3392.4825
2017-03-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3393.0739
2017-03-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3393.6617
2017-03-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3394.2784
2017-03-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3394.8801
2017-03-31,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3395.8471
2017-04-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3395.8471
2017-04-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3397.3563
2017-04-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3397.9286
2017-04-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3398.5121
2017-04-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3399.1106
2017-04-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3399.6978
2017-04-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3400.28
2017-04-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3400.28
2017-04-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3401.4509
2017-04-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3402.0715
2017-04-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3402.6946
2017-04-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3403.3109
2017-04-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3403.8668
2017-04-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3403.8668
2017-04-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3403.8668
2017-04-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3405.7759
2017-04-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3406.3729
2017-04-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3406.9751
2017-04-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3407.5716
2017-04-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3408.1668
2017-04-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3408.7567
2017-04-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3408.7567
2017-04-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3409.9717
2017-04-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3410.5636
2017-04-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3411.1644
2017-04-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3411.7395
2017-04-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3412.3377
2017-04-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3412.9483
2017-04-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3412.9483
2017-04-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3412.9483
2017-05-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3414.787
2017-05-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3415.3902
2017-05-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3415.9934
2017-05-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3416.5907
2017-05-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3417.1956
2017-05-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3417.1956
2017-05-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3418.3994
2017-05-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3419.0012
2017-05-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3419.6046
2017-05-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3420.1978
2017-05-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3420.811
2017-05-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3421.3996
2017-05-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3421.3996
2017-05-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3422.6103
2017-05-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3423.2162
2017-05-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3423.8348
2017-05-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3424.4451
2017-05-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3425.0538
2017-05-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3425.6616
2017-05-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3425.6616
2017-05-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3426.8536
2017-05-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3427.4639
2017-05-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3428.0849
2017-05-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3428.6965
2017-05-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3429.3081
2017-05-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3429.9237
2017-05-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3429.9237
2017-05-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3431.1415
2017-05-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3431.7449
2017-05-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3432.3465
2017-05-31,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3432.9463
2017-06-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3433.557
2017-06-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3434.1943
2017-06-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3434.1943
2017-06-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3435.3928
2017-06-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3436.0053
2017-06-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3436.5893
2017-06-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3437.2181
2017-06-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3437.8295
2017-06-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3438.4636
2017-06-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3438.4636
2017-06-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3439.6816
2017-06-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3440.2725
2017-06-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3440.9013
2017-06-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3441.5029
2017-06-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3442.1103
2017-06-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3442.7067
2017-06-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3442.7067
2017-06-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3443.908
2017-06-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3444.5165
2017-06-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3445.115
2017-06-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3445.7205
2017-06-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3446.3278
2017-06-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3446.9477
2017-06-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3446.9477
2017-06-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3446.9477
2017-06-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3448.7966
2017-06-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3449.4114
2017-06-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3449.9969
2017-06-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3450.5748
2017-06-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3451.246
2017-07-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3451.246
2017-07-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3452.5884
2017-07-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3453.207
2017-07-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3453.8592
2017-07-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3454.4816
2017-07-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3455.1129
2017-07-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3455.7809
2017-07-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3455.7809
2017-07-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3456.9857
2017-07-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3457.6327
2017-07-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3458.2367
2017-07-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3458.8728
2017-07-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3459.5201
2017-07-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3460.1391
2017-07-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3460.1391
2017-07-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3461.3384
2017-07-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3461.952
2017-07-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3462.5699
2017-07-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3463.2174
2017-07-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3463.8272
2017-07-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3464.4634
2017-07-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3464.4634
2017-07-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3465.6748
2017-07-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3466.2928
2017-07-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3466.8883
2017-07-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3467.5183
2017-07-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3468.107
2017-07-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3468.7047
2017-07-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3468.7047
2017-07-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3469.9106
2017-07-31,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3470.5092
2017-08-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3471.0974
2017-08-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3471.702
2017-08-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3472.3171
2017-08-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3472.9164
2017-08-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3472.9164
2017-08-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3474.1128
2017-08-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3474.7115
2017-08-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3475.3099
2017-08-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3475.9185
2017-08-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3476.5118
2017-08-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3477.1149
2017-08-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3477.1149
2017-08-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3478.3021
2017-08-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3478.9037
2017-08-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3479.4987
2017-08-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3480.0686
2017-08-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3480.6884
2017-08-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3481.2819
2017-08-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3481.2819
2017-08-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3482.474
2017-08-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3483.0632
2017-08-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3483.6659
2017-08-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3484.2725
2017-08-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3484.8561
2017-08-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3484.8561
2017-08-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3484.8561
2017-08-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3486.6244
2017-08-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3487.2089
2017-08-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3487.8157
2017-08-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3488.4005
2017-08-31,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3489.0178
2017-09-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3489.6208
2017-09-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3489.6208
2017-09-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3490.8296
2017-09-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3491.4433
2017-09-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3492.0355
2017-09-06,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3492.6349
2017-09-07,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3493.227
2017-09-08,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3493.8069
2017-09-09,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3493.8069
2017-09-10,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3494.9759
2017-09-11,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3495.5739
2017-09-12,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3496.1883
2017-09-13,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3496.7768
2017-09-14,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3497.3672
2017-09-15,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3497.9925
2017-09-16,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3497.9925
2017-09-17,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3499.2095
2017-09-18,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3499.8105
2017-09-19,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3500.4063
2017-09-20,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3501.0242
2017-09-21,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3501.6227
2017-09-22,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3502.1914
2017-09-23,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3502.1914
2017-09-24,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3503.3869
2017-09-25,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3504.023
2017-09-26,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3504.6901
2017-09-27,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3505.2812
2017-09-28,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3505.8793
2017-09-29,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3506.5189
2017-09-30,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3506.5189
2017-10-01,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3506.5189
2017-10-02,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3508.3081
2017-10-03,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3508.956
2017-10-04,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3509.5354
2017-10-05,119092.0,HDFC Money Market Fund - Growth Option - Direct Plan,3510.1388
